,FN,FP,TN,TP,accuracy,loss,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_loss,Session
0,5.400000095367432,5.130000114440918,10.869999885559082,10.600000381469727,0.6693750023841858,0.6274715241789818,0.0,2.689655065536499,28.34482765197754,0.0,0.9172222018241882,0.2241908418469959,1
1,2.6700000762939453,3.1700000762939453,12.829999923706055,13.329999923706055,0.8148437738418579,0.404622837305069,0.0,3.344827651977539,27.689655303955078,0.0,0.8577777743339539,0.33969641029834746,1
2,1.5299999713897705,2.119999885559082,13.880000114440918,14.470000267028809,0.885937511920929,0.28849191710352895,0.0,11.758620262145996,19.275861740112305,0.0,0.6222222447395325,0.7712493848800659,1
3,1.059999942779541,1.3799999952316284,14.619999885559082,14.9399995803833,0.9234374761581421,0.20492993097752332,0.0,6.931034564971924,24.10344886779785,0.0,0.7744444608688354,0.46532874670293595,1
4,0.8299999833106995,1.0099999904632568,14.989999771118164,15.170000076293945,0.942187488079071,0.1529957865551114,0.0,6.448276042938232,24.586206436157227,0.0,0.7877777814865112,0.5100304181873798,1
5,0.5699999928474426,0.7699999809265137,15.229999542236328,15.430000305175781,0.9581249952316284,0.11325486263260245,0.0,21.931034088134766,9.103447914123535,0.0,0.300555557012558,2.3502142175038654,1
0,2.6521739959716797,3.144927501678467,12.797101020812988,13.289855003356934,0.8194318413734436,0.40382872949947013,11.44444465637207,0.3888888955116272,7.722222328186035,12.11111068725586,0.6162280440330505,0.8451193439333062,2
1,1.56521737575531,1.91304349899292,14.028985977172852,14.376811981201172,0.8910227417945862,0.2747677054188468,19.55555534362793,0.02777777798473835,8.083333015441895,4.0,0.3824561536312103,2.192672399888959,2
2,1.0144927501678467,1.39130437374115,14.550724983215332,14.927536010742188,0.9236363768577576,0.20358774369413202,20.86111068725586,0.0,8.11111068725586,2.694444417953491,0.34210526943206787,6.596729061059785,2
3,0.8260869383811951,0.9057971239089966,15.036231994628906,15.115942001342773,0.9461363554000854,0.14916040561415933,20.58333396911621,0.0,8.11111068725586,2.972222328186035,0.3495613932609558,7.048127348381176,2
4,0.5942028760910034,0.7318840622901917,15.210144996643066,15.34782600402832,0.9579545259475708,0.11791940928860144,18.25,0.1111111119389534,8.0,5.30555534362793,0.42149123549461365,2.6422441156286944,2
5,0.4492753744125366,0.49275362491607666,15.449275016784668,15.492753982543945,0.9698863625526428,0.09098923409526999,19.91666603088379,0.0555555559694767,8.05555534362793,3.6388888359069824,0.3692982494831085,5.558497234812954,2
0,2.0,2.181159496307373,13.760869979858398,13.942028999328613,0.8671590685844421,0.3110651726072485,0.39393940567970276,6.060606002807617,24.0,1.424242377281189,0.7927756905555725,0.46938572976979015,3
1,1.3115942478179932,1.3623188734054565,14.579710006713867,14.6304349899292,0.916704535484314,0.21006713623350318,0.5757575631141663,1.1515151262283325,28.909090042114258,1.2424242496490479,0.9415399432182312,0.19218699129815336,3
2,0.7318840622901917,1.0144927501678467,14.927536010742188,15.210144996643066,0.9445454478263855,0.15541586510159752,0.09090909361839294,19.15151596069336,10.909090995788574,1.7272727489471436,0.3973383903503418,2.267207853694379,3
3,0.6304348111152649,0.7898550629615784,15.15217399597168,15.311594009399414,0.9551136493682861,0.1195784577998248,0.4545454680919647,6.363636493682861,23.696969985961914,1.3636363744735718,0.7842205166816711,0.5332699336479825,3
